datetime,temp,humidity,pressure,wind_speed,wind_deg,clouds,pm10,pm2_5,co,no2,so2,o3,aqi,unix_time,hour,day,month,weekday,aqi_lag_1,aqi_lag_3,aqi_lag_6,aqi_lag_24,target
2025-09-28 09:00:00,33.8,58.2,1004.2,13.6,275.3,100.0,40.6,26.8,252.0,6.5,22.6,137.0,70.1,1759050000,9,28,9,6,69.6,69.0,69.5,77.3,70.5
2025-09-28 10:00:00,33.0,61.1,1003.1,15.0,272.8,99.0,41.8,26.9,281.0,8.3,21.0,126.0,70.5,1759053600,10,28,9,6,70.1,69.2,69.3,76.3,70.9
2025-09-28 11:00:00,32.0,65.4,1003.2,14.4,273.6,4.0,44.1,26.3,321.0,11.9,19.1,105.0,70.9,1759057200,11,28,9,6,70.5,69.6,69.1,75.3,71.3
2025-09-28 12:00:00,30.7,71.1,1003.2,13.1,269.2,52.0,54.1,29.9,356.0,17.4,18.6,92.0,71.3,1759060800,12,28,9,6,70.9,70.1,69.0,74.4,72.1
2025-09-28 13:00:00,29.5,78.7,1003.3,10.6,268.1,100.0,59.1,31.9,389.0,22.2,16.9,72.0,72.1,1759064400,13,28,9,6,71.3,70.5,69.2,73.9,73.0
2025-09-28 14:00:00,28.4,85.1,1003.8,8.5,272.4,100.0,66.6,33.2,418.0,28.8,14.4,44.0,73.0,1759068000,14,28,9,6,72.1,70.9,69.6,73.5,73.8
2025-09-28 15:00:00,28.0,86.8,1004.4,8.9,294.0,100.0,75.9,33.9,419.0,32.7,12.4,25.0,73.8,1759071600,15,28,9,6,73.0,71.3,70.1,73.2,74.7
2025-09-28 16:00:00,27.6,88.9,1005.0,10.1,292.0,100.0,76.4,34.6,371.0,32.0,11.3,21.0,74.7,1759075200,16,28,9,6,73.8,72.1,70.5,73.0,75.7
2025-09-28 17:00:00,27.4,91.8,1005.1,13.3,294.8,100.0,72.4,34.5,296.0,28.6,10.7,25.0,75.7,1759078800,17,28,9,6,74.7,73.0,70.9,72.7,76.6
2025-09-28 18:00:00,27.2,92.6,1004.4,15.7,295.1,88.0,68.0,32.7,231.0,24.2,9.8,31.0,76.6,1759082400,18,28,9,6,75.7,73.8,71.3,72.3,77.3
2025-09-28 19:00:00,26.8,94.5,1003.5,16.5,299.4,99.0,62.4,29.6,190.0,18.4,8.2,37.0,77.3,1759086000,19,28,9,6,76.6,74.7,72.1,71.9,78.0
2025-09-28 20:00:00,26.9,93.2,1003.8,13.6,303.7,99.0,60.1,27.2,160.0,11.7,6.5,44.0,78.0,1759089600,20,28,9,6,77.3,75.7,73.0,71.3,78.7
2025-09-28 21:00:00,26.6,93.4,1003.3,13.0,309.4,50.0,61.0,26.7,143.0,6.9,5.3,49.0,78.7,1759093200,21,28,9,6,78.0,76.6,73.8,70.8,79.6
2025-09-28 22:00:00,26.4,94.0,1003.1,11.3,316.9,100.0,62.2,26.8,122.0,5.1,4.9,49.0,79.6,1759096800,22,28,9,6,78.7,77.3,74.7,70.4,80.5
2025-09-28 23:00:00,26.2,95.1,1002.8,11.7,329.5,100.0,61.5,26.8,114.0,5.4,5.2,46.0,80.5,1759100400,23,28,9,6,79.6,78.0,75.7,70.2,81.5
2025-09-29 00:00:00,25.9,96.5,1002.7,10.4,324.1,100.0,58.3,25.7,178.0,8.5,6.9,41.0,81.5,1759104000,0,29,9,0,80.5,78.7,76.6,70.0,82.3
2025-09-29 01:00:00,26.0,98.5,1003.0,10.1,321.5,100.0,55.1,25.8,399.0,14.7,8.4,35.0,82.3,1759107600,1,29,9,0,81.5,79.6,77.3,69.8,83.1
2025-09-29 02:00:00,26.0,96.8,1003.3,9.3,326.0,100.0,52.7,28.2,691.0,23.2,10.5,28.0,83.1,1759111200,2,29,9,0,82.3,80.5,78.0,69.7,83.8
2025-09-29 03:00:00,27.4,87.0,1003.5,8.5,325.3,100.0,49.8,31.7,862.0,27.9,12.9,35.0,83.8,1759114800,3,29,9,0,83.1,81.5,78.7,69.5,84.6
2025-09-29 04:00:00,30.2,70.8,1003.8,8.6,331.3,100.0,44.4,30.7,793.0,25.7,15.9,70.0,84.6,1759118400,4,29,9,0,83.8,82.3,79.6,69.3,85.4
2025-09-29 05:00:00,33.9,50.9,1003.5,9.3,344.4,100.0,37.8,29.4,603.0,19.8,19.2,119.0,85.4,1759122000,5,29,9,0,84.6,83.1,80.5,69.1,86.0
2025-09-29 06:00:00,37.0,36.7,1002.9,9.8,353.7,100.0,34.0,27.5,449.0,14.4,20.7,156.0,86.0,1759125600,6,29,9,0,85.4,83.8,81.5,69.0,86.4
2025-09-29 07:00:00,38.7,23.5,1001.5,11.7,20.7,100.0,32.2,24.8,382.0,9.7,18.9,169.0,86.4,1759129200,7,29,9,0,86.0,84.6,82.3,69.2,86.4
2025-09-29 08:00:00,38.7,21.7,1000.3,12.2,46.2,100.0,28.8,22.1,351.0,5.5,15.5,170.0,86.4,1759132800,8,29,9,0,86.4,85.4,83.1,69.6,86.0
2025-09-29 09:00:00,38.7,22.2,999.3,9.5,67.8,100.0,25.8,20.4,363.0,4.6,13.3,165.0,86.0,1759136400,9,29,9,0,86.4,86.0,83.8,70.1,85.4
2025-09-29 10:00:00,38.7,23.6,998.8,5.9,109.5,100.0,24.4,20.1,425.0,8.3,13.7,155.0,85.4,1759140000,10,29,9,0,86.0,86.4,84.6,70.5,87.5
2025-09-29 11:00:00,38.6,24.2,998.5,0.8,243.4,100.0,28.8,23.2,530.0,15.4,15.3,138.0,87.5,1759143600,11,29,9,0,85.4,86.4,85.4,70.9,109.4
2025-09-29 12:00:00,37.7,29.0,998.6,3.7,258.7,100.0,29.6,25.3,663.0,17.2,10.8,127.0,109.4,1759147200,12,29,9,0,87.5,86.0,86.0,71.3,121.6
2025-09-29 13:00:00,36.4,31.2,999.4,3.6,252.5,100.0,39.7,36.8,865.0,35.3,14.2,97.0,121.6,1759150800,13,29,9,0,109.4,85.4,86.4,72.1,116.9
2025-09-29 14:00:00,35.3,33.5,999.7,4.2,282.3,100.0,51.6,47.3,1094.0,60.0,19.0,56.0,116.9,1759154400,14,29,9,0,121.6,87.5,86.4,73.0,95.6
2025-09-29 15:00:00,34.8,35.3,1000.0,11.8,338.5,100.0,56.5,52.0,1211.0,76.4,22.8,25.0,95.6,1759158000,15,29,9,0,116.9,109.4,86.0,73.8,87.4
2025-09-29 16:00:00,34.2,37.9,1000.5,11.5,42.5,88.0,56.6,52.2,1114.0,76.3,25.0,16.0,87.4,1759161600,16,29,9,0,95.6,121.6,85.4,74.7,89.0
2025-09-29 17:00:00,32.7,46.5,1000.6,10.8,85.2,64.0,58.8,53.3,905.0,68.0,26.1,18.0,89.0,1759165200,17,29,9,0,87.4,116.9,87.5,75.7,90.6
2025-09-29 18:00:00,31.2,59.4,1000.4,9.9,95.2,99.0,56.5,51.5,744.0,61.2,26.0,20.0,90.6,1759168800,18,29,9,0,89.0,95.6,109.4,76.6,92.3
2025-09-29 19:00:00,30.2,67.0,1000.9,3.3,99.5,91.0,44.4,39.2,712.0,59.8,23.6,18.0,92.3,1759172400,19,29,9,0,90.6,87.4,121.6,77.3,93.1
2025-09-29 20:00:00,29.3,75.0,1001.0,3.1,193.2,99.0,43.0,36.9,729.0,60.0,19.9,15.0,93.1,1759176000,20,29,9,0,92.3,89.0,116.9,78.0,94.0
2025-09-29 21:00:00,28.9,77.2,1000.6,3.9,313.2,98.0,43.1,37.1,719.0,60.2,17.3,13.0,94.0,1759179600,21,29,9,0,93.1,90.6,95.6,78.7,94.9
2025-09-29 22:00:00,28.7,75.3,1000.2,6.2,353.3,68.0,40.9,36.0,599.0,60.3,16.8,10.0,94.9,1759183200,22,29,9,0,94.0,92.3,87.4,79.6,95.7
2025-09-29 23:00:00,28.8,72.7,999.8,6.9,19.9,94.0,38.9,34.9,451.0,60.5,17.3,7.0,95.7,1759186800,23,29,9,0,94.9,93.1,89.0,80.5,96.5
2025-09-30 00:00:00,28.7,71.1,999.5,8.3,32.7,57.0,47.6,42.3,447.0,54.1,16.4,11.0,96.5,1759190400,0,30,9,1,95.7,94.0,90.6,81.5,97.9
2025-09-30 01:00:00,28.3,82.6,1000.3,7.2,2.9,11.0,43.2,38.0,763.0,54.1,18.1,12.0,97.9,1759194000,1,30,9,1,96.5,94.9,92.3,82.3,99.0
2025-09-30 02:00:00,28.5,78.8,1000.9,6.8,10.7,31.0,43.2,36.3,1221.0,53.5,20.5,16.0,99.0,1759197600,2,30,9,1,97.9,95.7,93.1,83.1,99.7
2025-09-30 03:00:00,30.0,67.0,1001.4,4.3,22.2,95.0,47.6,36.3,1463.0,48.7,21.4,30.0,99.7,1759201200,3,30,9,1,99.0,96.5,94.0,83.8,100.2
2025-09-30 04:00:00,32.5,53.7,1001.7,4.2,36.4,98.0,67.1,30.5,1267.0,35.5,19.9,66.0,100.2,1759204800,4,30,9,1,99.7,97.9,94.9,84.6,100.1
2025-09-30 05:00:00,34.2,50.5,1001.3,6.4,72.1,16.0,96.2,31.8,853.0,18.0,17.0,114.0,100.1,1759208400,5,30,9,1,100.2,99.0,95.7,85.4,100.4
2025-09-30 06:00:00,32.3,63.2,1001.4,12.2,63.8,67.0,87.8,29.2,526.0,5.4,14.2,146.0,100.4,1759212000,6,30,9,1,100.1,99.7,96.5,86.0,100.6
2025-09-30 07:00:00,34.3,55.3,1000.5,9.2,61.9,26.0,59.8,22.7,387.0,1.7,11.5,150.0,100.6,1759215600,7,30,9,1,100.4,100.2,97.9,86.4,100.4
2025-09-30 08:00:00,35.5,52.0,999.2,11.5,67.0,25.0,40.5,18.9,334.0,2.9,9.0,139.0,100.4,1759219200,8,30,9,1,100.6,100.1,99.0,86.4,100.0
2025-09-30 09:00:00,35.6,49.9,998.4,7.8,76.6,30.0,28.1,16.4,361.0,5.2,7.7,128.0,100.0,1759222800,9,30,9,1,100.4,100.4,99.7,86.0,99.7
2025-09-30 10:00:00,32.3,62.0,998.4,2.5,159.0,75.0,21.5,15.5,485.0,6.3,8.4,124.0,99.7,1759226400,10,30,9,1,100.0,100.6,100.2,85.4,99.3
2025-09-30 11:00:00,30.0,80.4,999.2,12.2,152.7,99.0,17.6,16.1,689.0,8.5,10.5,119.0,99.3,1759230000,11,30,9,1,99.7,100.4,100.1,87.5,98.6
2025-09-30 12:00:00,29.0,82.4,999.7,3.3,83.7,98.0,26.3,25.9,922.0,11.8,9.1,108.0,98.6,1759233600,12,30,9,1,99.3,100.0,100.4,109.4,98.7
2025-09-30 13:00:00,29.5,81.5,999.7,4.7,98.7,94.0,26.1,25.9,1251.0,20.9,10.5,91.0,98.7,1759237200,13,30,9,1,98.6,99.7,100.6,121.6,97.7
2025-09-30 14:00:00,29.5,78.0,999.7,8.8,79.4,20.0,30.5,30.4,1609.0,33.2,12.4,67.0,97.7,1759240800,14,30,9,1,98.7,99.3,100.4,116.9,96.2
2025-09-30 15:00:00,29.2,76.1,1000.5,11.3,69.6,8.0,32.5,32.4,1745.0,40.8,13.5,50.0,96.2,1759244400,15,30,9,1,97.7,98.6,100.0,95.6,94.5
2025-09-30 16:00:00,28.9,76.5,1000.7,12.0,73.5,2.0,32.1,32.0,1465.0,39.4,13.0,47.0,94.5,1759248000,16,30,9,1,96.2,98.7,99.7,87.4,92.7
2025-09-30 17:00:00,28.5,77.1,1000.9,11.6,77.5,0.0,30.6,30.5,964.0,33.2,11.8,50.0,92.7,1759251600,17,30,9,1,94.5,97.7,99.3,89.0,90.7
2025-09-30 18:00:00,28.2,77.8,1001.2,11.0,88.1,2.0,28.8,28.7,576.0,27.3,10.5,53.0,90.7,1759255200,18,30,9,1,92.7,96.2,98.6,90.6,88.6
2025-09-30 19:00:00,27.9,79.9,1001.2,9.4,83.4,3.0,27.0,26.9,449.0,23.0,9.4,53.0,88.6,1759258800,19,30,9,1,90.7,94.5,98.7,92.3,87.6
2025-09-30 20:00:00,27.6,82.5,1001.1,7.2,38.9,17.0,24.9,24.8,436.0,18.9,8.3,53.0,87.6,1759262400,20,30,9,1,88.6,92.7,97.7,93.1,86.5
2025-09-30 21:00:00,27.2,84.7,1000.6,8.3,360.0,16.0,23.2,23.1,424.0,16.2,7.7,51.0,86.5,1759266000,21,30,9,1,87.6,90.7,96.2,94.0,85.2
2025-09-30 22:00:00,27.1,85.7,1000.4,8.4,7.4,5.0,22.2,22.1,349.0,15.2,8.0,47.0,85.2,1759269600,22,30,9,1,86.5,88.6,94.5,94.9,84.0
2025-09-30 23:00:00,27.0,86.7,1000.0,8.4,14.9,1.0,21.7,21.7,277.0,15.6,8.8,42.0,84.0,1759273200,23,30,9,1,85.2,87.6,92.7,95.7,82.8
2025-10-01 00:00:00,26.8,87.2,1000.6,8.8,22.9,11.0,18.9,18.8,290.0,14.0,9.1,44.0,82.8,1759276800,0,1,10,2,84.0,86.5,90.7,96.5,80.8
2025-10-01 01:00:00,26.6,87.5,1001.2,8.3,44.1,9.0,19.4,19.3,490.0,18.1,10.0,41.0,80.8,1759280400,1,1,10,2,82.8,85.2,88.6,97.9,79.1
2025-10-01 02:00:00,26.8,87.0,1001.8,8.7,51.7,5.0,22.4,22.2,775.0,23.5,11.3,37.0,79.1,1759284000,2,1,10,2,80.8,84.0,87.6,99.0,77.8
2025-10-01 03:00:00,27.8,83.3,1002.0,7.7,52.6,2.0,22.3,22.2,928.0,25.4,12.3,43.0,77.8,1759287600,3,1,10,2,79.1,82.8,86.5,99.7,76.6
2025-10-01 04:00:00,29.3,74.1,1002.2,9.9,53.1,2.0,15.0,14.8,813.0,20.3,12.7,68.0,76.6,1759291200,4,1,10,2,77.8,80.8,85.2,100.2,75.2
2025-10-01 05:00:00,30.8,66.1,1002.0,11.3,59.3,14.0,12.5,11.7,565.0,11.7,12.8,102.0,75.2,1759294800,5,1,10,2,76.6,79.1,84.0,100.1,73.4
2025-10-01 06:00:00,31.5,61.3,1002.4,13.7,63.4,13.0,12.9,11.0,377.0,5.2,12.4,127.0,73.4,1759298400,6,1,10,2,75.2,77.8,82.8,100.4,71.8
2025-10-01 07:00:00,32.0,58.5,1001.8,13.3,65.2,14.0,12.5,10.4,319.0,3.1,11.1,135.0,71.8,1759302000,7,1,10,2,73.4,76.6,80.8,100.6,70.7
2025-10-01 08:00:00,32.9,54.1,1000.8,13.5,64.8,12.0,11.5,9.7,320.0,3.1,9.2,134.0,70.7,1759305600,8,1,10,2,71.8,75.2,79.1,100.4,69.9
2025-10-01 09:00:00,33.2,54.0,1000.2,13.3,76.7,20.0,10.6,9.2,358.0,3.7,7.8,131.0,69.9,1759309200,9,1,10,2,70.7,73.4,77.8,100.0,69.3
2025-10-01 10:00:00,33.5,52.9,999.5,13.0,72.3,11.0,9.9,8.7,434.0,4.2,7.2,128.0,69.3,1759312800,10,1,10,2,69.9,71.8,76.6,99.7,68.7
2025-10-01 11:00:00,33.4,52.0,999.4,13.2,68.3,27.0,9.2,8.2,548.0,5.3,7.0,122.0,68.7,1759316400,11,1,10,2,69.3,70.7,75.2,99.3,68.0
2025-10-01 12:00:00,33.5,51.1,999.6,12.7,64.9,21.0,17.3,14.5,676.0,7.8,6.5,106.0,68.0,1759320000,12,1,10,2,68.7,69.9,73.4,98.6,76.1
2025-10-01 13:00:00,32.7,54.5,999.8,10.1,84.9,26.0,19.0,17.0,840.0,10.6,6.9,95.0,76.1,1759323600,13,1,10,2,68.0,69.3,71.8,98.7,74.6
2025-10-01 14:00:00,31.3,63.1,1000.4,6.9,96.0,15.0,19.4,17.6,1018.0,14.5,7.5,80.0,74.6,1759327200,14,1,10,2,76.1,68.7,70.7,97.7,65.0
2025-10-01 15:00:00,30.5,67.3,1001.4,7.2,107.5,2.0,18.7,17.1,1122.0,17.2,7.9,67.0,65.0,1759330800,15,1,10,2,74.6,68.0,69.9,96.2,63.7
2025-10-01 16:00:00,29.9,69.2,1002.4,8.8,100.6,6.0,17.8,16.2,1105.0,17.9,8.2,59.0,63.7,1759334400,16,1,10,2,65.0,76.1,69.3,94.5,62.3
2025-10-01 17:00:00,29.0,72.9,1002.6,7.2,116.6,5.0,16.7,15.4,1013.0,17.6,8.3,54.0,62.3,1759338000,17,1,10,2,63.7,74.6,68.7,92.7,60.9
2025-10-01 18:00:00,28.8,74.9,1002.4,7.2,101.6,2.0,15.4,14.2,899.0,16.5,8.2,51.0,60.9,1759341600,18,1,10,2,62.3,65.0,68.0,90.7,59.6
2025-10-01 19:00:00,28.7,76.2,1002.4,4.5,66.5,1.0,13.9,12.6,761.0,14.3,7.5,51.0,59.6,1759345200,19,1,10,2,60.9,63.7,76.1,88.6,58.4
2025-10-01 20:00:00,28.1,79.4,1002.5,6.3,345.2,1.0,12.9,11.3,600.0,11.3,6.6,52.0,58.4,1759348800,20,1,10,2,59.6,62.3,74.6,87.6,57.2
2025-10-01 21:00:00,27.8,80.3,1002.6,7.8,352.1,3.0,13.0,11.0,469.0,9.5,6.2,52.0,57.2,1759352400,21,1,10,2,58.4,60.9,65.0,86.5,56.1
2025-10-01 22:00:00,27.5,80.5,1002.5,7.4,14.0,2.0,13.4,11.4,352.0,9.5,6.6,48.0,56.1,1759356000,22,1,10,2,57.2,59.6,63.7,85.2,55.2
2025-10-01 23:00:00,27.2,80.7,1002.6,7.8,23.0,1.0,13.4,11.5,265.0,10.6,7.6,43.0,55.2,1759359600,23,1,10,2,56.1,58.4,62.3,84.0,54.3
2025-10-02 00:00:00,27.3,79.1,1003.0,7.9,41.3,0.0,14.3,12.6,310.0,13.6,8.3,36.0,54.3,1759363200,0,2,10,3,55.2,57.2,60.9,82.8,53.7
2025-10-02 01:00:00,27.4,79.1,1003.4,7.9,45.0,0.0,15.2,13.3,638.0,17.5,9.5,35.0,53.7,1759366800,1,2,10,3,54.3,56.1,59.6,80.8,53.2
2025-10-02 02:00:00,27.5,78.6,1003.9,8.3,51.1,0.0,18.5,16.4,1097.0,22.7,11.1,34.0,53.2,1759370400,2,2,10,3,53.7,55.2,58.4,79.1,52.7
2025-10-02 03:00:00,28.4,75.5,1004.3,7.9,45.0,0.0,21.5,18.4,1333.0,24.4,12.0,40.0,52.7,1759374000,3,2,10,3,53.2,54.3,57.2,77.8,52.3
2025-10-02 04:00:00,30.0,67.8,1004.9,9.8,60.1,0.0,21.7,15.1,1116.0,19.4,11.6,60.0,52.3,1759377600,4,2,10,3,52.7,53.7,56.1,76.6,52.3
2025-10-02 05:00:00,31.6,59.1,1004.9,11.6,68.2,0.0,19.3,13.1,676.0,10.9,10.5,86.0,52.3,1759381200,5,2,10,3,52.3,53.2,55.2,75.2,52.5
2025-10-02 06:00:00,32.9,52.7,1005.2,13.8,74.2,5.0,17.4,12.1,344.0,4.6,9.4,105.0,52.5,1759384800,6,2,10,3,52.3,52.7,54.3,73.4,52.6
2025-10-02 07:00:00,33.4,50.1,1004.7,14.9,73.1,16.0,15.9,11.2,262.0,2.7,8.3,111.0,52.6,1759388400,7,2,10,3,52.5,52.3,53.7,71.8,52.6
2025-10-02 08:00:00,33.7,48.8,1003.9,16.0,81.6,16.0,14.8,10.3,289.0,2.9,7.2,110.0,52.6,1759392000,8,2,10,3,52.6,52.3,53.2,70.7,52.7
2025-10-02 09:00:00,33.6,48.4,1003.1,15.6,78.7,12.0,14.1,9.5,332.0,3.6,6.4,106.0,52.7,1759395600,9,2,10,3,52.6,52.5,52.7,69.9,52.7
2025-10-02 10:00:00,34.0,47.0,1002.5,15.1,74.8,3.0,13.2,8.7,361.0,4.3,6.1,101.0,52.7,1759399200,10,2,10,3,52.7,52.6,52.3,69.3,52.7
2025-10-02 11:00:00,34.0,46.1,1002.7,16.0,82.2,16.0,12.6,8.4,406.0,5.5,6.2,95.0,52.7,1759402800,11,2,10,3,52.7,52.6,52.3,68.7,52.7
2025-10-02 12:00:00,32.9,50.8,1003.1,16.1,99.7,7.0,15.9,10.6,462.0,7.6,6.6,86.0,52.7,1759406400,12,2,10,3,52.7,52.7,52.5,68.0,52.4
2025-10-02 13:00:00,31.0,61.0,1003.6,13.0,94.8,5.0,15.5,11.5,548.0,10.8,7.1,77.0,52.4,1759410000,13,2,10,3,52.7,52.7,52.6,76.1,51.9
2025-10-02 14:00:00,30.4,63.7,1004.5,12.8,88.4,17.0,16.1,13.4,646.0,15.0,7.9,65.0,51.9,1759413600,14,2,10,3,52.4,52.7,52.6,74.6,51.5
2025-10-02 15:00:00,30.0,67.8,1005.0,11.1,82.5,11.0,14.8,12.7,698.0,17.5,8.4,57.0,51.5,1759417200,15,2,10,3,51.9,52.7,52.7,65.0,51.1
2025-10-02 16:00:00,29.5,70.8,1005.4,11.2,83.6,14.0,13.3,11.6,672.0,16.6,8.5,56.0,51.1,1759420800,16,2,10,3,51.5,52.4,52.7,63.7,50.7
2025-10-02 17:00:00,29.0,73.6,1006.0,11.7,99.8,21.0,12.1,10.7,601.0,14.0,8.3,58.0,50.7,1759424400,17,2,10,3,51.1,51.9,52.7,62.3,50.3
2025-10-02 18:00:00,28.8,75.6,1006.7,11.2,110.8,28.0,10.9,9.8,525.0,11.4,8.0,61.0,50.3,1759428000,18,2,10,3,50.7,51.5,52.7,60.9,49.9
2025-10-02 19:00:00,28.5,75.3,1006.5,10.4,100.9,23.0,9.4,8.6,450.0,9.3,7.4,63.0,49.9,1759431600,19,2,10,3,50.3,51.1,52.4,59.6,49.2
2025-10-02 20:00:00,28.2,76.2,1006.2,9.4,77.8,13.0,8.1,7.5,369.0,7.3,6.6,65.0,49.2,1759435200,20,2,10,3,49.9,50.7,51.9,58.4,48.5
2025-10-02 21:00:00,27.9,77.7,1005.7,8.9,46.6,4.0,7.8,7.1,308.0,6.0,6.1,65.0,48.5,1759438800,21,2,10,3,49.2,50.3,51.5,57.2,47.8
2025-10-02 22:00:00,27.5,79.1,1005.8,8.3,32.7,18.0,7.6,7.0,259.0,5.7,6.0,63.0,47.8,1759442400,22,2,10,3,48.5,49.9,51.1,56.1,47.1
2025-10-02 23:00:00,27.4,80.3,1005.7,8.7,32.4,100.0,7.8,7.1,230.0,6.0,6.3,60.0,47.1,1759446000,23,2,10,3,47.8,49.2,50.7,55.2,46.3
2025-10-03 00:00:00,27.5,80.5,1006.1,8.9,43.4,35.0,8.0,7.0,260.0,7.2,6.6,58.0,46.3,1759449600,0,3,10,4,47.1,48.5,50.3,54.3,45.3
2025-10-03 01:00:00,27.4,79.8,1006.5,10.3,52.1,76.0,8.2,7.1,419.0,10.4,7.2,53.0,45.3,1759453200,1,3,10,4,46.3,47.8,49.9,53.7,44.3
2025-10-03 02:00:00,27.5,78.1,1006.9,11.3,61.4,88.0,9.8,8.3,638.0,14.6,7.9,47.0,44.3,1759456800,2,3,10,4,45.3,47.1,49.2,53.2,42.8
2025-10-03 03:00:00,28.2,75.0,1007.5,12.3,63.1,85.0,12.5,9.1,754.0,16.5,8.6,45.0,42.8,1759460400,3,3,10,4,44.3,46.3,48.5,52.7,41.2
2025-10-03 04:00:00,29.5,69.6,1008.0,13.5,65.5,100.0,14.0,9.7,663.0,13.9,9.0,53.0,41.2,1759464000,4,3,10,4,42.8,45.3,47.8,52.3,40.3
2025-10-03 05:00:00,29.9,68.2,1008.5,15.2,79.1,100.0,14.8,9.3,469.0,9.0,9.4,65.0,40.3,1759467600,5,3,10,4,41.2,44.3,47.1,52.3,39.6
2025-10-03 06:00:00,31.0,60.1,1008.9,16.7,91.2,100.0,14.5,9.0,325.0,5.4,9.5,75.0,39.6,1759471200,6,3,10,4,40.3,42.8,46.3,52.5,39.1
2025-10-03 07:00:00,30.9,61.9,1008.5,15.0,86.6,100.0,13.9,8.7,291.0,4.4,9.4,79.0,39.1,1759474800,7,3,10,4,39.6,41.2,45.3,52.6,38.7
2025-10-03 08:00:00,31.5,58.8,1007.6,17.7,84.2,100.0,12.7,8.0,307.0,4.7,9.1,80.0,38.7,1759478400,8,3,10,4,39.1,40.3,44.3,52.6,38.3
2025-10-03 09:00:00,31.2,60.5,1007.0,17.6,90.0,100.0,11.6,7.5,349.0,5.7,8.9,79.0,38.3,1759482000,9,3,10,4,38.7,39.6,42.8,52.7,37.9
2025-10-03 10:00:00,30.6,63.8,1006.9,18.7,91.1,100.0,11.1,7.7,421.0,7.4,9.1,77.0,37.9,1759485600,10,3,10,4,38.3,39.1,41.2,52.7,37.7
2025-10-03 11:00:00,28.9,74.4,1006.3,15.5,85.3,100.0,11.2,8.1,519.0,9.8,9.5,74.0,37.7,1759489200,11,3,10,4,37.9,38.7,40.3,52.7,37.7
2025-10-03 12:00:00,29.5,67.3,1007.0,14.8,94.2,100.0,17.4,11.2,612.0,15.0,9.0,57.0,37.7,1759492800,12,3,10,4,37.7,38.3,39.6,52.7,37.8
2025-10-03 13:00:00,28.9,73.6,1007.1,11.8,109.5,100.0,17.7,12.5,706.0,16.5,8.5,52.0,37.8,1759496400,13,3,10,4,37.7,37.9,39.1,52.4,38.0
2025-10-03 14:00:00,28.0,79.6,1007.5,11.2,105.8,100.0,17.8,12.7,795.0,18.4,7.8,46.0,38.0,1759500000,14,3,10,4,37.8,37.7,38.7,51.9,37.8
2025-10-03 15:00:00,28.0,80.6,1008.1,11.6,94.5,100.0,17.6,12.5,833.0,19.3,7.2,41.0,37.8,1759503600,15,3,10,4,38.0,37.7,38.3,51.5,37.8
2025-10-03 16:00:00,27.7,82.8,1008.7,13.3,90.8,100.0,17.4,12.4,793.0,18.4,6.9,39.0,37.8,1759507200,16,3,10,4,37.8,37.8,37.9,51.1,38.0
2025-10-03 17:00:00,27.4,85.5,1008.9,13.2,94.7,100.0,17.3,12.4,703.0,16.5,6.8,39.0,38.0,1759510800,17,3,10,4,37.8,38.0,37.7,50.7,38.2
2025-10-03 18:00:00,26.8,91.8,1009.6,12.5,112.9,100.0,17.5,12.7,600.0,14.5,6.6,40.0,38.2,1759514400,18,3,10,4,38.0,37.8,37.7,50.3,38.7
2025-10-03 19:00:00,26.2,94.0,1009.1,12.9,96.4,100.0,16.9,12.3,481.0,12.3,6.2,41.0,38.7,1759518000,19,3,10,4,38.2,37.8,37.8,49.9,39.4
2025-10-03 20:00:00,26.0,93.7,1008.6,13.5,90.8,100.0,16.2,11.7,350.0,9.9,5.9,44.0,39.4,1759521600,20,3,10,4,38.7,38.0,38.0,49.2,40.1
2025-10-03 21:00:00,25.8,93.4,1008.1,12.8,91.6,100.0,15.7,11.3,256.0,8.2,5.7,45.0,40.1,1759525200,21,3,10,4,39.4,38.2,37.8,48.5,40.9
2025-10-03 22:00:00,25.8,91.7,1007.8,13.4,82.3,100.0,15.4,11.1,192.0,7.2,5.8,45.0,40.9,1759528800,22,3,10,4,40.1,38.7,37.8,47.8,41.6
2025-10-03 23:00:00,25.6,90.9,1007.8,11.1,70.1,100.0,15.4,10.9,165.0,6.9,6.2,45.0,41.6,1759532400,23,3,10,4,40.9,39.4,38.0,47.1,42.2
2025-10-04 00:00:00,25.5,92.8,1008.6,10.5,59.0,100.0,12.0,9.3,247.0,7.9,6.6,47.0,42.2,1759536000,0,4,10,5,41.6,40.1,38.2,46.3,42.6
2025-10-04 01:00:00,25.7,90.9,1008.9,10.3,60.8,98.0,12.5,9.9,564.0,12.5,7.7,42.0,42.6,1759539600,1,4,10,5,42.2,40.9,38.7,45.3,43.1
2025-10-04 02:00:00,25.9,89.3,1009.6,9.5,62.9,100.0,15.3,12.4,989.0,18.6,9.3,36.0,43.1,1759543200,2,4,10,5,42.6,41.6,39.4,44.3,43.8
2025-10-04 03:00:00,26.8,84.7,1009.9,8.7,65.6,48.0,19.1,13.6,1214.0,21.9,11.0,34.0,43.8,1759546800,3,4,10,5,43.1,42.2,40.1,42.8,44.6
2025-10-04 04:00:00,28.2,75.7,1010.5,10.8,86.2,42.0,23.2,14.6,1040.0,19.7,12.9,40.0,44.6,1759550400,4,4,10,5,43.8,42.6,40.9,41.2,45.5
